Document Index (generated),Number of Records per episodes.json,Number of Records,Action,Alive,Alt Location,Born,characters Index (generated),Consummated,Episode Air Date,Episode Description,Episode Link,Episode Num,Episode Title,episodes Index (generated),Flashback,Greensight,killedBy Index (generated),Killed By,Location,Manner Of Death,Name (Episodes.Scenes.Characters),Name (Episodes.Scenes.Characters.Weapon),openingSequenceLocations Index (generated),Opening Sequence Locations,Scene End,Scene Start,scenes Index (generated),Season Num,Sub Location,Title,To,Type (Episodes.Scenes.Characters.Married),Type (Episodes.Scenes.Characters.Sex),Warg,weapon Index (generated),When (Episodes.Scenes.Characters.Married),When (Episodes.Scenes.Characters.Sex),with Index (generated),With
1,1,1,,False,,,2,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Arya Stark,The Crownlands,Chest stab,Red Keep Stableboy,,2,The Eyrie,0:07:12,0:06:35,9,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,3,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Jon Snow,The Wall,Burning,Othor,,2,The Eyrie,0:26:14,0:24:48,21,1,Castle Black,,,,,,,,,,
1,1,1,,False,,,7,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Khal Drogo,The Dothraki Sea,Tongue removal,Mago,,2,The Eyrie,0:32:33,0:28:20,23,1,Lhazareen Village,,,,,,,,,,
1,1,1,,False,,,1,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Lannister Guard,The Crownlands,Chest stab,Vayon Poole,,3,Winterfell,0:02:37,0:02:22,4,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Meryn Trant,The Crownlands,,Syrio Forel,,3,Winterfell,0:05:53,0:03:19,6,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Arya Stark,The Crownlands,Chest stab,Red Keep Stableboy,,3,Winterfell,0:07:12,0:06:35,9,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,3,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Jon Snow,The Wall,Burning,Othor,,3,Winterfell,0:26:14,0:24:48,21,1,Castle Black,,,,,,,,,,
1,1,1,,False,,,7,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Khal Drogo,The Dothraki Sea,Tongue removal,Mago,,3,Winterfell,0:32:33,0:28:20,23,1,Lhazareen Village,,,,,,,,,,
1,1,1,,False,,,1,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Lannister Guard,The Crownlands,Chest stab,Vayon Poole,,4,The Wall,0:02:37,0:02:22,4,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Meryn Trant,The Crownlands,,Syrio Forel,,4,The Wall,0:05:53,0:03:19,6,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Arya Stark,The Crownlands,Chest stab,Red Keep Stableboy,,4,The Wall,0:07:12,0:06:35,9,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,3,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Jon Snow,The Wall,Burning,Othor,,4,The Wall,0:26:14,0:24:48,21,1,Castle Black,,,,,,,,,,
1,1,1,,False,,,7,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Khal Drogo,The Dothraki Sea,Tongue removal,Mago,,4,The Wall,0:32:33,0:28:20,23,1,Lhazareen Village,,,,,,,,,,
1,1,1,,False,,,1,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Lannister Guard,The Crownlands,Chest stab,Vayon Poole,,5,Vaes Dothrak,0:02:37,0:02:22,4,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Meryn Trant,The Crownlands,,Syrio Forel,,5,Vaes Dothrak,0:05:53,0:03:19,6,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Arya Stark,The Crownlands,Chest stab,Red Keep Stableboy,,5,Vaes Dothrak,0:07:12,0:06:35,9,1,King's Landing,,,,,,,,,,
1,1,1,,False,,,3,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Jon Snow,The Wall,Burning,Othor,,5,Vaes Dothrak,0:26:14,0:24:48,21,1,Castle Black,,,,,,,,,,
1,1,1,,False,,,7,,2011-06-05,"Eddard and his men are betrayed and captured by the Lannisters. When word reaches Robb, he plans to go to war to rescue them. The White Walkers attack The Wall. Tyrion returns to his father with some new friends.",/title/tt1837864/,8,The Pointy End,8,,,1,Khal Drogo,The Dothraki Sea,Tongue removal,Mago,,5,Vaes Dothrak,0:32:33,0:28:20,23,1,Lhazareen Village,,,,,,,,,,
1,1,1,,False,,,6,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Jorah Mormont,The Red Waste,Face stab,Qotho,,1,King's Landing,0:35:26,0:27:41,15,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Ilyn Payne,The Crownlands,Decapitation,Eddard Stark,,1,King's Landing,0:55:54,0:50:24,25,1,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,6,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Jorah Mormont,The Red Waste,Face stab,Qotho,,2,The Twins,0:35:26,0:27:41,15,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Ilyn Payne,The Crownlands,Decapitation,Eddard Stark,,2,The Twins,0:55:54,0:50:24,25,1,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,6,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Jorah Mormont,The Red Waste,Face stab,Qotho,,3,Winterfell,0:35:26,0:27:41,15,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Ilyn Payne,The Crownlands,Decapitation,Eddard Stark,,3,Winterfell,0:55:54,0:50:24,25,1,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,6,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Jorah Mormont,The Red Waste,Face stab,Qotho,,4,The Wall,0:35:26,0:27:41,15,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Ilyn Payne,The Crownlands,Decapitation,Eddard Stark,,4,The Wall,0:55:54,0:50:24,25,1,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,6,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Jorah Mormont,The Red Waste,Face stab,Qotho,,5,Vaes Dothrak,0:35:26,0:27:41,15,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-12,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,/title/tt1851398/,9,Baelor,9,,,1,Ilyn Payne,The Crownlands,Decapitation,Eddard Stark,,5,Vaes Dothrak,0:55:54,0:50:24,25,1,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,2,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Suffocation,Khal Drogo,,1,King's Landing,0:34:28,0:33:02,22,1,,Khal,,,,,,,,,
1,1,1,,False,,,8,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Burning,Mirri Maz Duur,,1,King's Landing,0:50:09,0:45:46,31,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Suffocation,Khal Drogo,,2,Winterfell,0:34:28,0:33:02,22,1,,Khal,,,,,,,,,
1,1,1,,False,,,8,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Burning,Mirri Maz Duur,,2,Winterfell,0:50:09,0:45:46,31,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Suffocation,Khal Drogo,,3,The Wall,0:34:28,0:33:02,22,1,,Khal,,,,,,,,,
1,1,1,,False,,,8,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Burning,Mirri Maz Duur,,3,The Wall,0:50:09,0:45:46,31,1,,,,,,,,,,,
1,1,1,,False,,,2,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Suffocation,Khal Drogo,,4,Vaes Dothrak,0:34:28,0:33:02,22,1,,Khal,,,,,,,,,
1,1,1,,False,,,8,,2011-06-19,"With Ned dead, Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.",/title/tt1851397/,10,Fire and Blood,10,,,1,Daenerys Targaryen,The Red Waste,Burning,Mirri Maz Duur,,4,Vaes Dothrak,0:50:09,0:45:46,31,1,,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Maester Cressen,The Crownlands,Poison,Maester Cressen,,1,King's Landing,0:32:14,0:29:10,18,2,Dragonstone,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Janos Slynt,The Crownlands,,Barra,,1,King's Landing,0:50:32,0:48:27,27,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Maester Cressen,The Crownlands,Poison,Maester Cressen,,2,Dragonstone,0:32:14,0:29:10,18,2,Dragonstone,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Janos Slynt,The Crownlands,,Barra,,2,Dragonstone,0:50:32,0:48:27,27,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Maester Cressen,The Crownlands,Poison,Maester Cressen,,3,Winterfell,0:32:14,0:29:10,18,2,Dragonstone,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Janos Slynt,The Crownlands,,Barra,,3,Winterfell,0:50:32,0:48:27,27,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Maester Cressen,The Crownlands,Poison,Maester Cressen,,4,The Wall,0:32:14,0:29:10,18,2,Dragonstone,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Janos Slynt,The Crownlands,,Barra,,4,The Wall,0:50:32,0:48:27,27,2,King's Landing,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Maester Cressen,The Crownlands,Poison,Maester Cressen,,5,Vaes Dothrak,0:32:14,0:29:10,18,2,Dragonstone,,,,,,,,,,
1,1,1,,False,,,5,,2012-04-01,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,/title/tt1971833/,1,The North Remembers,11,,,1,Janos Slynt,The Crownlands,,Barra,,5,Vaes Dothrak,0:50:32,0:48:27,27,2,King's Landing,,,,,,,,,,
